video_link,video_views,video_title,channel_url,creator_name,creator_gender,total_channel_subcribers,total_channel_views,duration_of_video,duration_in_seconds,date_of_video_upload,no_of_likes,language_of_the_video,subtitle,video_description,hashtags,no_of_comments,date_of_the_last_comment,maximum_quality_of_the_video,no_of_videos_the_channel,no_of_playlist,premiered_or_not,community_engagement_(posts_per_week),intern_who_collected_the_data,duration_in_minutes,upload_year,upload_month,upload_weekday,length_category
https://youtu.be/uI28nolXB-Q,16370,Hidden Village Of Sikkim / RANIDHUNGA TREK / Tour Guide / West Sikkim/ Day-4,https://www.youtube.com/channel/UCQ9xZBXdzb_e421/09/2022PaJiZJkA/featured,Vlogon With Prashant,Male,133000,9718165,00:26:08,1568,2022-09-18,716,Hindi,no,Yes,1,100,2022-09-18,1080p,124,11,No,1,Jaimo,26,2022,September,Sunday,Medium
https://youtu.be/ulB42akJKBY,10563,India's Maharajas Beyond Dancing Girls & Elephants by Manu S Pillai,https://www.youtube.com/c/SarmayaArtsFoundation,Sarmaya Arts Foundation,Company,4100,321052,00:55:11,3311,2022-02-05,9407,English,yes,Yes,0,27,2022-02-05,1080p,237,20,No,4,Sanjay Lakshmanan,55,2022,February,Saturday,Long
https://youtu.be/UPdd5fb62og,456281,"Conscious Planet - The Way Forward | Shri Narendra Modi & Sadhguru | 5 June, 11 AM IST - LIVE",https://www.youtube.com/c/sadhguru,Sadhguru,Male,10500000,1312107043,00:48:50,2930,2022-06-05,23000,English,yes,Yes,2,942,2022-06-05,1080p,2612,155,No,23,Harshit Prajapat,49,2022,June,Sunday,Long
https://youtu.be/uPxkrGL0l7U,9641706,Unboxing the Tesla Electro Phone!,https://www.youtube.com/c/Mrwhosetheboss,Arun Maini,Male,11700000,1952330303,00:15:45,945,2022-08-27,352000,English,yes,Yes,0,12302,2022-08-27,2160p,1450,19,No,0,Harshit Prajapat,16,2022,August,Saturday,Medium
https://youtu.be/UtMMjXOlRQc,1059821,i created malware with Python (it's SCARY easy!!),https://www.youtube.com/c/NetworkChuck,NetworkChuck,Male,2490000,120415756,00:25:17,1517,2022-05-16,42000,English,yes,Yes,3,1780,2022-05-16,2160p,318,35,No,0,Harshit Prajapat,25,2022,May,Monday,Medium
https://youtu.be/uUESQgxm2Po,91570,How She Got Digital Marketing Internship While Studying!,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:18:00,1080,2022-07-11,5000,Tamil,no,Yes,0,298,2022-07-11,2160p,452,14,No,2,Thinesh,18,2022,July,Monday,Medium
https://youtu.be/uV0F8LcU120,31110511,Thiruvonam Karikku Comedy,https://www.youtube.com/c/Karikku_Fresh,Karikku Fresh,Company,8460000,1314522853,00:23:38,1418,2020-08-31,1000000,English,no,Yes,3,39000,2020-08-31,1080p,116,7,No,0,Sanjay Lakshmanan,24,2020,August,Monday,Medium
https://youtu.be/Vca9hKFXz7E,144271,"Mr. Immortal, The Leader & Jennifer's Blood | She-Hulk Episode 6 Breakdown | SuperSuper",https://www.youtube.com/c/SuperSuperOfficial,Aman Sinha,Male,503000,273041675,00:06:56,416,2022-09-22,5300,Hindi,no,Yes,1,189,2022-09-22,1080p,2000,15,No,2,Adarsh,7,2022,September,Thursday,Short
https://youtu.be/VJwoSfTOhyM,429759848,Water Bottle Flip 2 | Dude Perfect,https://www.youtube.com/c/DudePerfect,Dude Perfect,Company,58200000,14915229175,00:04:57,297,2017-11-21,3000000,English,yes,Yes,0,88000,2017-11-21,1080p,300,20,No,1,Shashank,5,2017,November,Tuesday,Short
https://youtu.be/vM4jaFUjWtA,600027,The PERFECT Posture Routine To Get Your Sh*t Together! (GROW TALLER),https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:12:57,777,2022-08-08,36000,Tamil,no,Yes,0,666,2022-08-08,1080p,123,0,No,1,Thinesh,13,2022,August,Monday,Medium
https://youtu.be/VNnZ5H3SmS4,83827880,"MOST POPULAR FOOD FOR ASMR with STEPHANIE SOO (Honeycomb, Aloe Vera, Tanghulu, Macarons)",https://www.youtube.com/c/ZachChoi,Zach Choi ASMR ,Male,14300000,2555907527,00:08:13,493,2019-05-24,1200000,English,no,Yes,0,54917,2019-05-24,1440p,676,16,No,1,Aakash Dodia,8,2019,May,Friday,Short
https://youtu.be/VPFGqmFTKSM,1648058,Why are GIANT Edtech companies FAILING in India? : Edtech Crash Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:17:35,1055,2022-10-06,54752,English,yes,Yes,6,3300,2022-10-06,1080p,171,7,Yes,8,Shashank,18,2022,October,Thursday,Medium
https://youtu.be/vzKLRYrB0Ck,33554670,"BHAI MERE BHAI: Sourav Joshi, Sahil Joshi, Piyush Joshi | Saaj Bhatt | Amjad Nadeem Aamir",(2) Sourav Joshi Vlogs - YouTube,Sourav Joshi,Male,17200000,6412263662,00:03:09,189,2022-02-28,1900000,Hindi,no,Yes,0,115985,2022-02-28,1080p,1000,0,No,0,Aakash Dodia,3,2022,February,Monday,Short
https://youtu.be/w_5OOc8eO88,1677745,Scout & RANDOMS - Battlegrounds Mobile India | Best Of Scout : Ep 1,https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545401335,00:08:18,498,2021-05-06,261000,Hindi,no,Yes,0,9600,2021-05-06,1080p,865,5,No,1,Thinesh,8,2021,May,Thursday,Short
https://youtu.be/W0_DPi0PmF0,18858879,Hot Robot At SXSW Says She Wants To Destroy Humans | The Pulse,https://www.youtube.com/user/cnbc,CNBC ,Male,2810000,1160630639,00:02:37,157,2016-03-16,132000,English,yes,Yes,0,27888,2016-03-16,1080p,14000,150,No,3,Aakash Dodia,3,2016,March,Wednesday,Short
https://youtu.be/w15pCPU2-cA,7594886,Nothing Phone (1) Indian Retail Unit Unboxing & First Impressions?A Breath of Fresh Air,https://www.youtube.com/c/TrakinTech,Arun Prabhudesai,Male,12300000,1877848720,00:13:25,805,2022-12-07,291841,Hindi,no,Yes,4,18000,2022-12-07,2160p,3334,12,No,1,Shashank,13,2022,December,Wednesday,Medium
https://youtu.be/W53wBlDU1Io,7144006,USNS Charles Drew | I Phone Production in India | Tejas Export to | India Ban Chinese Mobile,(6) Khan GS Research Centre - YouTube,Khan Academy,Male,18000000,1762895161,00:15:33,933,2022-08-10,413000,Hindi,yes,Yes,0,12911,2022-08-10,1080p,351,35,No,0,Aakash Dodia,16,2022,August,Wednesday,Medium
https://youtu.be/W9P_qUnMaFg,1076966242,Dynoro & Gigi DAgostino - In My Mind,https://www.youtube.com/c/Allchillnation,All Chill Nation,Company,10600000,3800194701,00:03:04,184,2018-07-22,9100000,Italian,no,Yes,3,839000,2018-07-22,1080p,2057,30,No,1,Shashank,3,2018,July,Sunday,Short
https://youtu.be/wAg-2o7vyGc,349258,4 Levels of Empanadas: Amateur to Food Scientist | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,Company,4400000,1200886529,00:16:17,977,2022-09-06,6800,English,yes,Yes,0,608,2022-09-06,1080p,1342,99,No,2,Thinesh,16,2022,September,Tuesday,Medium
https://youtu.be/WDa9XXoE-Lw,21613155,Custom AIR FORCE 1 + GIVEAWAY ???? CARNAGE EDITION,https://www.youtube.com/c/CartooningClubHowtoDraw,Cartooning Club How to Draw,Company,3750000,894702308,00:05:27,327,2020-03-14,152000,English,yes,Yes,2,5500,2020-03-14,1080p,3316,96,No,18,Shashank,5,2020,March,Saturday,Short
https://youtu.be/WfsHZN2Ii1k,680343,Sham | Marvel Studios' She-Hulk: Attorney at Law | Disney+,https://www.youtube.com/c/marvel,Marvel Entertainment,Company,1960000,5183991691,00:01:05,65,2022-09-15,20000,English,yes,Yes,0,1687,2022-09-15,1080p,8061,185,No,0,Thinesh,1,2022,September,Thursday,Supershort
https://youtu.be/wH6cv8N0duo,2375852,400M Run Women U20 at Kerala State Junior Athletics 2021,https://www.youtube.com/c/ARNSportsin/featured,ARN Sports,Company,112000,32794028,00:04:03,243,2021-12-23,16000,English,yes,Yes,28,131,2021-12-23,1080p,627,69,No,2,Sanjay Lakshmanan,4,2021,December,Thursday,Short
https://youtu.be/wh6o0PKYN8Q,17896362,HOW FAT MAN WORKS ? | Nuclear Bomb ON Nagasaki | WORLD'S BIGGEST NUCLEAR BOMB | Learn from the base.,https://www.youtube.com/c/Learnfromthebase,VAISHAK,Male,338000,44260628,00:06:19,379,2021-08-14,207000,English,yes,Yes,0,16271,2021-08-14,1080p,18,0,No,0,Harshit Prajapat,6,2021,August,Saturday,Short
https://youtu.be/WHwGJWOqET0,7556481,Modern Family | 9 Times Lily Was Our Favorite Modern Family Character,https://www.youtube.com/c/peacocktv/featured,Peacock,Male,654000,305545606,00:07:30,450,2021-10-12,163000,English,yes,Yes,0,1683,2021-10-12,1080p,911,50,No,2,Aakash Dodia,8,2021,October,Tuesday,Short
https://youtu.be/WkmzcZeROSw,92521774,How to Draw a Rose- Art for Beginners,https://www.youtube.com/c/Drawing4KidsHowtoDraw,Drawing 4 Kids How to Draw,Company,107000,13820988,00:01:52,112,2015-10-26,19000,English,yes,Yes,0,0,2015-10-26,720p,108,78,No,1,Shashank,2,2015,October,Monday,Supershort
https://youtu.be/wLIkE82sK-o,781311,iphone 14 Pro - New Trend Setter in Market,https://www.youtube.com/c/GyanTherapy,Rakesh,Male,21400000,374454044,00:10:24,624,2022-09-16,38000,Hindi,no,Yes,3,1636,2022-09-16,1080p,915,8,No,4,Adarsh,10,2022,September,Friday,Short
https://youtu.be/Wn9iALMyS7c,442594,First Day at @Accenture Gurugram Office | Work From Office | Office Tour | Management Consultant,https://www.youtube.com/c/BeingIIITian,Harman Singh,Male,1470000,10789777,00:15:07,907,2022-09-18,1700,Hindi,no,Yes,3,348,2022-09-18,1080p,175,13,No,1,Adarsh,15,2022,September,Sunday,Medium
https://youtu.be/WnfqgKTz3fk,730041,Why is the USA manipulating India & the World about Russia-Ukraine war? : Geopolitical Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:15:09,909,2022-11-03,46920,English,yes,Yes,9,3700,2022-11-03,1080p,171,7,Yes,8,Shashank,15,2022,November,Thursday,Medium
https://youtu.be/WP0X1R_z7yI,1080487,How TATA motors' GENIUS STRATEGY is racing it past Hyundai & Suzuki in India? : Business Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:33,813,2022-07-19,38060,English,yes,Yes,5,1800,2022-07-19,1080p,171,7,Yes,8,Shashank,14,2022,July,Tuesday,Medium
https://youtu.be/wQA68Oqr1qE,71402341,Cheating - Stand Up Comedy ft. Anubhav Singh Bassi,(2) Anubhav Singh Bassi - YouTube, Anubhav Singh Bassi,Male,3710000,228927954,00:12:10,730,2019-04-24,2400000,Hindi,no,Yes,0,31229,2019-04-24,1080p,4,0,No,0,Aakash Dodia,12,2019,April,Wednesday,Medium
https://youtu.be/wZOjoeOR2KM,30809,Hitchhiking Nomad ,https://www.youtube.com/c/HitchhikingNomad1,Maheen S,Male,528000,1980195,00:24:00,1440,2022-09-21,4851,Malayalam,no,Yes,0,345,2022-09-21,1080p,754,22,No,0,Sanjay Lakshmanan,24,2022,September,Wednesday,Medium
https://youtu.be/X2kjYdAJMIM,3353627,Matrimony Paavangal | Parithabangal,https://www.youtube.com/c/Parithabangal,Gopi and Sudhakar,Male,3880000,562910909,00:15:02,902,2022-03-18,182000,Tamil,yes,Yes,0,4089,2022-03-18,1080p,260,15,No,4,Thinesh,15,2022,March,Friday,Medium
https://youtu.be/x7QCBWGeoIw,15288112,"We Joint 2 Cars Together - 2 Engine, 2 Steering, 4x4 | Super Car ??",(8) MR. INDIAN HACKER - YouTube,Indian Hacker,Male,27600000,4759396644,00:31:21,1881,2022-01-14,1300000,Hindi,no,Yes,0,49954,2022-01-14,1080p,826,35,No,0,Aakash Dodia,31,2022,January,Friday,Long
https://youtu.be/xBHPdNPehZY,4003858,Kratos Kills Thor Family Scene 4K ULTRA HD - GOD OF WAR RAGNAROK,https://www.youtube.com/c/GameClipsHD,GameClips,Company,3590000,1105793754,00:15:00,900,2022-07-10,22000,English,yes,Yes,0,549,2022-07-10,2160p,1121,0,No,0,Harshit Prajapat,15,2022,July,Sunday,Medium
https://youtu.be/X-CLMLrHcqU,399046,How India is fighting China in the Solar wars : Geopolitics Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:56,836,2021-12-14,16358,English,yes,Yes,5,706,2021-12-14,1080p,171,7,Yes,8,Shashank,14,2021,December,Tuesday,Medium
https://youtu.be/XH3Xu1-cvII,131753564,Clash of Clans: Ride of the Hog Riders (Official TV Commercial),https://www.youtube.com/c/ClashOfClans,Clash Of Clans,Company,18600000,3660321100,00:01:00,60,2015-11-05,859000,English,yes,Yes,0,22000,2015-11-05,1080p,577,80,No,1,Shashank,1,2015,November,Thursday,Supershort
https://youtu.be/xM1-ls37kCE,215168,FREE CUTTING DIET PLAN  - Full Day Of Eating For Weight Loss (10 KILOS!),https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:13:08,788,2022-09-08,16000,Tamil,no,Yes,0,1047,2022-09-08,1080p,123,0,No,1,Thinesh,13,2022,September,Thursday,Medium
https://youtu.be/xMEwrttLakA,124746,The SKINNY FAT Solution - Should You Bulk or Cut First?,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:11:42,702,2022-09-15,7200,Tamil,no,Yes,0,729,2022-09-15,1080p,123,0,No,1,Thinesh,12,2022,September,Thursday,Medium
https://youtu.be/xN_og8z5yQw,28866,I slept in a Jupe that lets you create a home anywhere. Just add land.,https://www.youtube.com/c/GarryTan,Garry Tan,Male,226000,6675270,00:19:11,1151,2021-08-12,808,English,yes,Yes,0,108,2021-08-12,1080p,135,3,No,0,Sanjay Lakshmanan,19,2021,August,Thursday,Medium
https://youtu.be/Xn7KWR9EOGQ,23001596,Basics of Stock Market For Beginners Lecture 1 By CA Rachana Phadke Ranade,https://www.youtube.com/c/rachanaphadke,Rachna Randae,Female,3990000,203438090,01:35:07,5707,2019-12-02,574180,English,no,Yes,1,30000,2019-12-02,720p,863,31,No,2,Shashank,95,2019,December,Monday,SuperLong
https://youtu.be/xOrm6tH9kK0,78006,My mom not ready to leave from this falls | Apsarakonda Falls - All india trip,https://www.youtube.com/c/KrohanSpot,Krohan Spot,Male,652000,121093690,00:17:42,1062,2022-09-20,1400,Tamil,no,No,0,75,2022-09-20,1080p,95,4,No,0,Jaimo,18,2022,September,Tuesday,Medium
https://youtu.be/x-QZ5F2tIc4,880889,5 Japanese Gadgets Tested By Design Expert | Well Equipped | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,Company,4400000,1200886529,00:18:47,1127,2022-08-29,9500,English,yes,Yes,0,780,2022-08-29,1080p,1342,99,No,2,Thinesh,19,2022,August,Monday,Medium
https://youtu.be/XsmpboIHVYw,1244482,I'm Trilingual,https://www.youtube.com/c/JeffreyFever/featured,JeffreyFever ,Male,333000,13424933,00:03:54,234,2015-04-18,56000,English,yes,Yes,0,18715,2015-04-18,1080p,50,3,No,0,Aakash Dodia,4,2015,April,Saturday,Short
https://youtu.be/XT0VEOcgHTo,161909,TRIP TO LADAKH BEGINS WITH FAMILY BRAND NEW CAR FOR TRIP XUV700 IN LADAKH TUBERBASSS,https://www.youtube.com/c/TuberBasss,Tuber Basss,Male,511000,74617877,00:17:20,1040,2022-09-13,6800,Tamil,no,Yes,1,144,2022-09-13,1080p,596,25,No,0,Jaimo,17,2022,September,Tuesday,Medium
https://youtu.be/xvO0YaBlzdA,1260992,Inside KEM Hospital - Covid Frontline Faye D'Souza,https://www.youtube.com/c/FayeDSouza,Faye D'Souza,Female,220000,12243302,00:17:08,1028,2020-05-20,25000,English,no,Yes,3,1894,2020-05-20,1080p,1400,18,No,0,Sanjay Lakshmanan,17,2020,May,Wednesday,Medium
https://youtu.be/xVwgyebWDOA,95433,Range Rover VELAR IS HERE FINALLY,https://www.youtube.com/c/MyCountryMyRide/featured,My country My Ride,Male,4690000,461899439,00:12:15,735,2022-09-13,3600,Hindi,no,No,1,147,2022-09-13,1080p,1032,7,No,2,Jaimo,12,2022,September,Tuesday,Medium
https://youtu.be/xwJdeXJ4e_8,5684,[ EXCLUSIVE ] JM Financial's Vice Chairman Vishal Kampani on IPO Boom Business Models & India@75,https://www.youtube.com/c/yourstorytv,your story tv,Company,163000,19809968,00:41:30,2490,2022-10-11,18,English,no,Yes,3,1,2022-10-11,1080p,3600,20,No,0,Sanjay Lakshmanan,42,2022,October,Tuesday,Long
https://youtu.be/y6mKBvuyOTg,40554502,Ensuring dignity of the poor,https://www.youtube.com/c/bjp,BJP,Company,4450000,1254542963,00:00:46,46,2019-07-04,11000,Hindi,no,Yes,1,1567,2019-07-04,1080p,31000,150,No,0,Sanjay Lakshmanan,1,2019,July,Thursday,Supershort
https://youtu.be/Y6XZGKkraxg,94974,Breaking News out of D23 Expo! | Marvel Minute,https://www.youtube.com/c/marvel,Marvel Entertainment,Company,1960000,5183991691,00:01:24,84,2022-09-13,4300,English,yes,Yes,0,303,2022-09-13,1080p,8061,185,No,0,Thinesh,1,2022,September,Tuesday,Supershort
https://youtu.be/yCty1bt3U-E,602667,TRUE STORY M B Rajesh CPIM Kerala,https://www.youtube.com/c/CPIMKeralam,M B Rajesh,Male,138000,5153946,00:19:58,1198,2020-02-08,49000,Malayalam,yes,Yes,3,17217,2020-02-08,720p,980,21,No,1,Sanjay Lakshmanan,20,2020,February,Saturday,Medium
https://youtu.be/YiqMX4dw4Yo,9740622,SOUNDS!! - BLENDER 2.9 ( Software),https://www.youtube.com/c/TheGebonions,The Gebonions,Company,436000,50159382,00:01:23,83,2021-10-12,390000,Malayalam,yes,Yes,0,8100,2021-10-12,1080p,42,2,No,0,Sanjay Lakshmanan,1,2021,October,Tuesday,Supershort
https://youtu.be/yjScq1TlcxE,31519,How Content Creators Make Huge Money On Social Media - Exposed!,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:07:28,448,2022-09-13,2000,Tamil,no,Yes,0,197,2022-09-13,2160p,452,14,No,2,Thinesh,7,2022,September,Tuesday,Short
https://youtu.be/yJSsq2fW5ZE,3644897,Gravitas Plus Explained: Sri Lankan ecoNomic crisis,https://www.youtube.com/c/WION,WION,Company,6870000,3238171765,00:07:55,475,2022-04-16,51000,English,yes,Yes,3,7358,2022-04-16,1080p,82000,151,Yes,8,Sanjay Lakshmanan,8,2022,April,Saturday,Short
https://youtu.be/ym4uVS-5tSA,105490591,10 Roads You Would Never Want to Drive On,(14) TheRichest - YouTube,The Richest,Male,15100000,2927451583,00:06:23,383,2015-10-29,209000,English,yes,Yes,0,12090,2015-10-29,1080p,2200,23,No,7,Aakash Dodia,6,2015,October,Thursday,Short
https://youtu.be/ymjQSW4GtQA,112122,Is HOMEOPATHY a SCAM?,https://www.youtube.com/c/AnOpenLetter001,An Open Letter 001,Male,380000,25645698,00:00:30,30,2022-07-16,38000,Hindi,yes,Yes,2,4200,2022-07-16,1080p,221,6,Yes,2,Shashank,0,2022,July,Saturday,Supershort
https://youtu.be/yN9XgwVHvK4,4166563,Why Genghis Khan Refused To Invade India,(8) Abhijit Chavda - YouTube,Abhijit Chavda,Male,428000,36583202,00:22:26,1346,2020-12-19,150000,English,yes,Yes,0,17765,2020-12-19,1080p,1000,17,No,4,Aakash Dodia,22,2020,December,Saturday,Medium
https://youtu.be/yNaN5kYTNLY,3043609,AAPKE 20s ke liye COMPLETE FINANCIAL PLANNING! | Investing for Beginners 2021 | Ankur Warikoo Hindi,https://www.youtube.com/c/warikoo,Ankur Waikoo,Male,2180000,138914932,00:19:12,1152,2021-01-19,137602,Hindi,no,Yes,1,13000,2021-01-19,1080p,705,42,No,1,Shashank,19,2021,January,Tuesday,Medium
https://youtu.be/yP3WyefjzaM,4105352,iPhone 14 Pro Max vs 14 Pro / 14 / 13 / 13 mini / 12 / SE Battery Test!,https://www.youtube.com/c/Mrwhosetheboss/featured,Mrwhosetheboss,Male,11600000,1925268338,00:11:17,677,2022-09-15,103000,English,no,Yes,0,8400,2022-09-15,2160p,1448,19,No,0,Jaimo,11,2022,September,Thursday,Medium
https://youtu.be/YrcTF7h2pE8,24316,LEVEL For 1CR+ SALARY In MAANG ??TIER-3 To 5x SALARY as GOOGLE Data Engineer,https://www.youtube.com/c/LearningBridge,E-Learning Bridge,Male,108000,5738229,00:28:51,1731,2022-09-17,548,English,no,No,1,39,2022-09-17,1080p,230,4,No,5,Jaimo,29,2022,September,Saturday,Medium
https://youtu.be/yRpLlJmRo2w,4925529,Introduction to Java Language | Lecture 1 | Complete Placement Course,(2) Apna College - YouTube,Apna College,Male,2540000,302841642,00:18:46,1126,2021-09-16,341000,Hindi,no,Yes,0,3183,2021-09-16,1080p,586,12,No,1,Aakash Dodia,19,2021,September,Thursday,Medium
https://youtu.be/YTedmvda7Ng,2600221,"Jaan Hai Meri (Full Video) Radhe Shyam | Prabhas, Pooja Hegde | Armaan M, Amaal M, Rashmi Virag",https://www.youtube.com/tseries,T-Series,Company,225000000,202297027307,00:04:10,250,2022-04-07,48000,Hindi,no,Yes,1,666,2022-04-07,2160p,17489,795,No,15,Harshit Prajapat,4,2022,April,Thursday,Short
https://youtu.be/YWmlu_oSBrA,263087,9 months later.. fallen in Love with unique beautiful DUCATI V4S,https://www.youtube.com/c/jsfilmsindia/featured,JS Films,Male,3240000,616172107,00:15:40,940,2022-09-08,21000,Hindi,no,No,0,985,2022-09-08,1080p,1244,44,No,0,Jaimo,16,2022,September,Thursday,Medium
https://youtu.be/yxYKAcyVVik,137751,2023 Ferrari Purosangue - The India-friendly V12 Ferrari! | First Look | Autocar India,https://www.youtube.com/c/autocarindia1/featured,Autocar India,Male,2100000,762498230,00:06:10,370,2022-09-14,2000,English,no,Yes,1,130,2022-09-14,1080p,3363,60,No,0,Jaimo,6,2022,September,Wednesday,Short
https://youtu.be/yzXS2Nj7GVQ,11822265,The Best Performances Of The Decade Decoded Film Companion,https://www.youtube.com/c/TheFilmCompanion,Anupama Chopra,Female,1430000,406566113,01:17:23,4643,2019-11-25,212000,English,yes,Yes,3,40803,2019-11-25,1080p,2600,100,Yes,0,Sanjay Lakshmanan,77,2019,November,Monday,SuperLong
https://youtu.be/Z_4IjTZW14c,1604683,Prakhar Raj Become Data Scientist at Simpl | Data Scientist Interview | Applied Ai Course Reviews,https://www.youtube.com/c/AppliedAICourse,Applied AI Course,Company,81100,13528918,00:18:49,1129,2020-12-22,445,English,no,Yes,3,28,2020-12-22,720p,512,18,No,1,Shashank,19,2020,December,Tuesday,Medium
https://youtu.be/z0IZugG2RqU,1021985,How to setup Drip Irrigation,https://www.youtube.com/c/FarmersFriend,Farmers Friend,Company,142000,7809752,00:03:07,187,2019-07-24,7400,English,no,Yes,0,98,2019-07-24,1080p,64,7,Yes,0,Sanjay Lakshmanan,3,2019,July,Wednesday,Short
https://youtu.be/z1PGJ9quPV8,609550,Make Your First AI in 15 Minutes with Python,https://www.youtube.com/c/Khanradcoder,Khanrad,Male,18600,1499122,00:16:36,996,2021-01-29,14000,English,yes,Yes,0,410,2021-01-29,1080p,66,5,No,0,Harshit Prajapat,17,2021,January,Friday,Medium
https://youtu.be/z8qSUNvvpHE,21735,A Geopolitical Tour of This World,https://www.youtube.com/c/StudyGlows,Siddhant Agnihotri,Male,13200000,233236895,00:11:55,715,2021-04-01,13000,Hindi,no,Yes,1,89,2021-04-01,1080p,7000,105,No,4,Adarsh,12,2021,April,Thursday,Medium
https://youtu.be/zAICu_dIlUs,10469139,Easy Tawa Pizza | ??? ?????? ?????? | Pizza at home without oven without yeast | Chef Ranveer Brar,https://www.youtube.com/c/ChefRanveer,Chef Ranveer,Male,538000,646530374,00:13:30,810,2020-02-25,1000,Hindi,no,Yes,10,9254,2020-02-25,1080p,632,75,No,21,Aakash Dodia,14,2020,February,Tuesday,Medium
https://youtu.be/ZfjOJiwaTTo,1199639,5 Insanely EASY Ways To Make Money Online [Zero Investment] | Part Time Jobs For Students,https://www.youtube.com/c/bekifaayati,Bekifaayati,Female,1000000,195720199,00:06:58,418,2021-10-21,69000,Hindi,no,Yes,3,986,2021-10-21,2160p,305,11,No,2,Shashank,7,2021,October,Thursday,Short
